timestamp,username,ip_address,event_type,location,device,lat,lon,severity
2026-05-13 12:15:14,deepika.rao,192.168.1.10,Login Success,"Pune, IN",MacOS-Safari,18.5204,73.8567,
2026-05-13 12:31:11,arjun.rao,192.168.1.35,Login Success,"Pune, IN",iOS-App,18.5204,73.8567,
2026-05-13 12:48:12,naveen.chowdary,10.0.0.18,Login Success,"Ongole, IN",Android-App,15.5057,80.0499,
2026-05-13 13:55:27,sneha.reddy,172.16.0.9,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-13 13:58:40,priya.singh,10.0.0.12,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-13 14:21:00,naveen.chowdary,172.16.0.9,Login Success,"Bangalore, IN",MacOS-Safari,12.9716,77.5946,
2026-05-13 14:44:26,vijay.kumar,10.0.0.12,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-13 14:58:47,lakshmi.naidu,192.168.1.10,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-13 15:19:06,rakesh.kumar,192.168.1.10,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-13 16:38:32,anjali.devi,10.0.0.27,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-13 16:39:13,deepika.rao,192.168.1.10,Login Success,"Ongole, IN",iOS-App,15.5057,80.0499,
2026-05-13 16:39:44,abhishek.nair,192.168.1.35,Login Success,"Ongole, IN",iOS-App,15.5057,80.0499,
2026-05-13 17:04:02,meena.pillai,10.0.0.12,Login Success,"Chennai, IN",Windows-Edge,13.0827,80.2707,
2026-05-13 17:55:20,lakshmi.naidu,10.0.0.5,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-13 19:34:01,manoj.verma,172.16.0.9,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-13 19:49:41,manoj.verma,10.0.0.18,Login Success,"Pune, IN",iOS-App,18.5204,73.8567,
2026-05-13 20:29:55,suresh.babu,172.16.0.9,Login Success,"Ongole, IN",iOS-App,15.5057,80.0499,
2026-05-14 07:35:17,swathi.iyer,10.0.0.27,Login Success,"Vijayawada, IN",MacOS-Safari,16.5062,80.648,
2026-05-14 10:18:55,deepika.rao,172.16.0.4,Login Success,"Ongole, IN",iOS-App,15.5057,80.0499,
2026-05-14 10:59:30,rakesh.kumar,192.168.1.41,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-14 11:51:42,lakshmi.naidu,10.0.0.12,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-14 14:26:02,deepika.rao,10.0.0.33,Login Success,"Pune, IN",Linux-Firefox,18.5204,73.8567,
2026-05-14 14:40:30,priya.singh,10.0.0.5,Login Success,"Bangalore, IN",iOS-App,12.9716,77.5946,
2026-05-14 15:00:33,deepika.rao,10.0.0.33,Login Success,"Vijayawada, IN",MacOS-Safari,16.5062,80.648,
2026-05-14 15:48:47,divya.sharma,192.168.1.14,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-14 16:25:36,kiran.varma,10.0.0.12,Login Success,"Vijayawada, IN",iOS-App,16.5062,80.648,
2026-05-14 18:57:35,anjali.devi,10.0.0.5,Login Success,"Bangalore, IN",Windows-Edge,12.9716,77.5946,
2026-05-14 19:15:45,abhishek.nair,192.168.1.35,Login Success,"Vijayawada, IN",Windows-Edge,16.5062,80.648,
2026-05-15 02:22:01,harish.bhat,192.168.1.14,Login Success,"Pune, IN",Android-App,18.5204,73.8567,
2026-05-15 03:26:51,suresh.babu,172.16.0.9,Login Success,"Hyderabad, IN",Linux-Firefox,17.385,78.4867,
2026-05-15 09:49:25,priya.singh,192.168.1.35,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-15 11:20:14,lakshmi.naidu,10.0.0.12,Login Failed,"Ongole, IN",Linux-Firefox,15.5057,80.0499,Low
2026-05-15 12:12:54,anjali.devi,192.168.1.10,Login Success,"Hyderabad, IN",Linux-Firefox,17.385,78.4867,
2026-05-15 13:13:33,suresh.babu,10.0.0.18,Login Failed,"Bangalore, IN",Windows-Edge,12.9716,77.5946,Low
2026-05-15 14:22:15,meena.pillai,172.16.0.9,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-15 14:28:42,sneha.reddy,10.0.0.27,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-15 15:02:31,divya.sharma,10.0.0.27,Login Failed,"Pune, IN",MacOS-Safari,18.5204,73.8567,Low
2026-05-15 16:54:01,sneha.reddy,192.168.1.14,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-15 17:02:46,harish.bhat,10.0.0.27,Login Success,"Vijayawada, IN",MacOS-Safari,16.5062,80.648,
2026-05-15 17:07:34,deepika.rao,10.0.0.18,Login Success,"Ongole, IN",Windows-Edge,15.5057,80.0499,
2026-05-15 17:11:26,arjun.rao,192.168.1.22,Login Success,"Pune, IN",Linux-Firefox,18.5204,73.8567,
2026-05-15 19:21:28,meena.pillai,10.0.0.27,Login Success,"Pune, IN",Linux-Firefox,18.5204,73.8567,
2026-05-15 19:57:08,anjali.devi,192.168.1.41,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-16 07:50:44,deepika.rao,10.0.0.18,Login Success,"Bangalore, IN",Linux-Firefox,12.9716,77.5946,
2026-05-16 09:22:36,ravi.teja,192.168.1.35,Login Success,"Vijayawada, IN",Windows-Chrome,16.5062,80.648,
2026-05-16 10:16:34,naveen.chowdary,172.16.0.9,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-16 10:44:48,swathi.iyer,10.0.0.27,Login Success,"Bangalore, IN",Windows-Chrome,12.9716,77.5946,
2026-05-16 10:47:13,meena.pillai,172.16.0.9,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-16 11:37:45,suresh.babu,192.168.1.10,Login Success,"Bangalore, IN",Windows-Chrome,12.9716,77.5946,
2026-05-16 12:18:53,abhishek.nair,10.0.0.27,Login Success,"Ongole, IN",MacOS-Safari,15.5057,80.0499,
2026-05-16 14:12:11,ravi.teja,10.0.0.33,Login Success,"Ongole, IN",iOS-App,15.5057,80.0499,
2026-05-16 17:14:30,suresh.babu,10.0.0.33,Login Success,"Chennai, IN",Windows-Chrome,13.0827,80.2707,
2026-05-16 18:36:44,naveen.chowdary,192.168.1.35,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-17 00:48:33,vijay.kumar,192.168.1.14,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-17 09:11:53,ravi.teja,10.0.0.18,Login Success,"Pune, IN",Windows-Edge,18.5204,73.8567,
2026-05-17 09:22:28,kiran.varma,10.0.0.33,Login Success,"Pune, IN",Windows-Edge,18.5204,73.8567,
2026-05-17 10:28:20,meena.pillai,10.0.0.27,Login Success,"Ongole, IN",Windows-Edge,15.5057,80.0499,
2026-05-17 10:36:35,naveen.chowdary,10.0.0.33,Login Success,"Hyderabad, IN",Linux-Firefox,17.385,78.4867,
2026-05-17 11:01:11,sunitha.k,10.0.0.12,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-17 13:07:16,suresh.babu,10.0.0.5,Login Success,"Vijayawada, IN",MacOS-Safari,16.5062,80.648,
2026-05-17 13:11:26,sneha.reddy,10.0.0.5,Login Failed,"Bangalore, IN",Windows-Edge,12.9716,77.5946,Low
2026-05-17 13:47:50,rakesh.kumar,172.16.0.9,Login Success,"Pune, IN",Windows-Chrome,18.5204,73.8567,
2026-05-17 16:15:41,deepika.rao,192.168.1.14,Login Success,"Bangalore, IN",Windows-Edge,12.9716,77.5946,
2026-05-17 16:36:58,sneha.reddy,10.0.0.12,Login Success,"Chennai, IN",Windows-Edge,13.0827,80.2707,
2026-05-17 17:11:00,deepika.rao,10.0.0.18,Login Success,"Hyderabad, IN",MacOS-Safari,17.385,78.4867,
2026-05-17 17:19:25,pooja.menon,192.168.1.41,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-17 17:42:52,pooja.menon,10.0.0.12,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-17 18:07:07,ravi.teja,192.168.1.10,Login Success,"Hyderabad, IN",iOS-App,17.385,78.4867,
2026-05-17 18:43:59,lakshmi.naidu,192.168.1.35,Login Success,"Pune, IN",Linux-Firefox,18.5204,73.8567,
2026-05-17 19:02:42,manoj.verma,192.168.1.14,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-17 19:20:22,priya.singh,10.0.0.12,Login Success,"Pune, IN",Windows-Chrome,18.5204,73.8567,
2026-05-17 19:29:47,divya.sharma,10.0.0.5,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-17 19:32:58,deepika.rao,192.168.1.14,Login Success,"Vijayawada, IN",iOS-App,16.5062,80.648,
2026-05-17 19:39:10,ravi.teja,10.0.0.33,Login Success,"Vijayawada, IN",iOS-App,16.5062,80.648,
2026-05-17 19:41:03,vijay.kumar,10.0.0.33,Login Failed,"Bangalore, IN",Android-App,12.9716,77.5946,Low
2026-05-17 20:41:37,harish.bhat,10.0.0.33,Login Success,"Pune, IN",Android-App,18.5204,73.8567,
2026-05-18 06:17:59,suresh.babu,192.168.1.41,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-18 09:00:38,deepika.rao,192.168.1.10,Login Success,"Vijayawada, IN",Windows-Edge,16.5062,80.648,
2026-05-18 12:31:43,sunitha.k,10.0.0.12,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-18 12:40:40,abhishek.nair,192.168.1.10,Login Success,"Chennai, IN",Windows-Chrome,13.0827,80.2707,
2026-05-18 13:01:23,naveen.chowdary,192.168.1.14,Login Success,"Pune, IN",iOS-App,18.5204,73.8567,
2026-05-18 13:53:29,swathi.iyer,10.0.0.12,Login Success,"Pune, IN",Windows-Chrome,18.5204,73.8567,
2026-05-18 14:19:06,sneha.reddy,172.16.0.9,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-18 15:01:53,anjali.devi,192.168.1.35,Login Success,"Bangalore, IN",Windows-Chrome,12.9716,77.5946,
2026-05-18 15:08:06,naveen.chowdary,10.0.0.27,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-18 18:46:57,kiran.varma,172.16.0.4,Login Success,"Chennai, IN",Windows-Edge,13.0827,80.2707,
2026-05-18 19:01:27,harish.bhat,10.0.0.27,Login Success,"Bangalore, IN",MacOS-Safari,12.9716,77.5946,
2026-05-18 19:03:32,harish.bhat,10.0.0.12,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-18 19:31:27,pooja.menon,192.168.1.35,Login Success,"Vijayawada, IN",Windows-Chrome,16.5062,80.648,
2026-05-18 23:05:06,swathi.iyer,192.168.1.35,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-19 02:19:47,ravi.teja,192.168.1.14,Login Success,"Pune, IN",iOS-App,18.5204,73.8567,
2026-05-19 04:56:12,sunitha.k,10.0.0.27,Login Success,"Ongole, IN",Windows-Chrome,15.5057,80.0499,
2026-05-19 05:37:04,kiran.varma,10.0.0.18,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-19 06:26:01,swathi.iyer,172.16.0.4,Login Success,"Pune, IN",Android-App,18.5204,73.8567,
2026-05-19 09:59:32,swathi.iyer,10.0.0.27,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-19 11:59:57,pooja.menon,10.0.0.5,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-19 12:52:58,sneha.reddy,172.16.0.9,Login Success,"Ongole, IN",Linux-Firefox,15.5057,80.0499,
2026-05-19 13:10:25,manoj.verma,172.16.0.4,Login Success,"Pune, IN",Android-App,18.5204,73.8567,
2026-05-19 13:21:07,vijay.kumar,192.168.1.41,Login Success,"Hyderabad, IN",Android-App,17.385,78.4867,
2026-05-19 15:57:04,meena.pillai,10.0.0.27,Login Success,"Chennai, IN",Windows-Chrome,13.0827,80.2707,
2026-05-19 16:31:07,arjun.rao,192.168.1.41,Login Success,"Bangalore, IN",Windows-Edge,12.9716,77.5946,
2026-05-19 17:16:23,suresh.babu,192.168.1.41,Login Success,"Ongole, IN",MacOS-Safari,15.5057,80.0499,
2026-05-19 17:34:32,anjali.devi,10.0.0.27,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-19 17:47:25,sunitha.k,10.0.0.5,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-19 18:08:44,pooja.menon,192.168.1.22,Login Success,"Hyderabad, IN",iOS-App,17.385,78.4867,
2026-05-19 18:10:14,deepika.rao,172.16.0.9,Login Success,"Bangalore, IN",Windows-Edge,12.9716,77.5946,
2026-05-19 18:27:53,divya.sharma,192.168.1.41,Login Success,"Pune, IN",Linux-Firefox,18.5204,73.8567,
2026-05-19 19:18:18,ravi.teja,10.0.0.5,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-19 19:31:44,arjun.rao,172.16.0.4,Login Success,"Bangalore, IN",Windows-Chrome,12.9716,77.5946,
2026-05-20 01:28:39,anjali.devi,172.16.0.9,Login Success,"Vijayawada, IN",Windows-Edge,16.5062,80.648,
2026-05-20 01:48:54,abhishek.nair,192.168.1.10,Login Success,"Bangalore, IN",Windows-Edge,12.9716,77.5946,
2026-05-20 03:57:41,harish.bhat,192.168.1.10,Login Failed,"Chennai, IN",Android-App,13.0827,80.2707,Medium
2026-05-20 04:04:56,priya.singh,192.168.1.22,Login Success,"Hyderabad, IN",MacOS-Safari,17.385,78.4867,
2026-05-20 11:04:59,ravi.teja,10.0.0.5,Login Success,"Bangalore, IN",MacOS-Safari,12.9716,77.5946,
2026-05-20 12:21:55,rakesh.kumar,10.0.0.27,Login Success,"Ongole, IN",MacOS-Safari,15.5057,80.0499,
2026-05-20 13:37:35,deepika.rao,10.0.0.12,Login Success,"Chennai, IN",Windows-Edge,13.0827,80.2707,
2026-05-20 14:22:31,meena.pillai,10.0.0.18,Login Success,"Chennai, IN",Android-App,13.0827,80.2707,
2026-05-20 14:24:19,rakesh.kumar,10.0.0.5,Login Success,"Pune, IN",Android-App,18.5204,73.8567,
2026-05-20 14:27:40,deepika.rao,192.168.1.14,Login Success,"Bangalore, IN",iOS-App,12.9716,77.5946,
2026-05-20 14:29:10,arjun.rao,10.0.0.18,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-20 14:47:32,anjali.devi,192.168.1.22,Login Success,"Ongole, IN",iOS-App,15.5057,80.0499,
2026-05-20 14:50:38,pooja.menon,172.16.0.9,Login Success,"Ongole, IN",Windows-Edge,15.5057,80.0499,
2026-05-20 17:18:59,ravi.teja,192.168.1.14,Login Success,"Bangalore, IN",MacOS-Safari,12.9716,77.5946,
2026-05-20 17:42:25,meena.pillai,10.0.0.18,Login Success,"Bangalore, IN",MacOS-Safari,12.9716,77.5946,
2026-05-20 17:58:37,abhishek.nair,192.168.1.14,Login Success,"Pune, IN",Windows-Chrome,18.5204,73.8567,
2026-05-20 19:19:40,lakshmi.naidu,10.0.0.12,Login Success,"Vijayawada, IN",Windows-Edge,16.5062,80.648,
2026-05-20 19:54:38,arjun.rao,10.0.0.27,Login Success,"Ongole, IN",MacOS-Safari,15.5057,80.0499,
2026-05-21 00:17:28,pooja.menon,172.16.0.4,Login Failed,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,Medium
2026-05-21 02:15:04,swathi.iyer,10.0.0.33,Login Failed,"Bangalore, IN",Windows-Chrome,12.9716,77.5946,Low
2026-05-21 04:02:09,harish.bhat,192.168.1.10,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-21 09:21:19,suresh.babu,192.168.1.22,Login Success,"Chennai, IN",Windows-Chrome,13.0827,80.2707,
2026-05-21 11:09:05,manoj.verma,192.168.1.14,Login Success,"Pune, IN",Windows-Chrome,18.5204,73.8567,
2026-05-21 11:19:14,harish.bhat,10.0.0.18,Login Success,"Chennai, IN",Android-App,13.0827,80.2707,
2026-05-21 11:30:37,sunitha.k,192.168.1.35,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-21 12:19:10,priya.singh,10.0.0.33,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-21 12:44:28,priya.singh,10.0.0.5,Login Success,"Pune, IN",MacOS-Safari,18.5204,73.8567,
2026-05-21 16:39:56,lakshmi.naidu,10.0.0.18,Login Success,"Pune, IN",Linux-Firefox,18.5204,73.8567,
2026-05-21 16:56:01,meena.pillai,172.16.0.4,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-22 00:31:36,ravi.teja,192.168.1.10,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-22 01:08:44,vijay.kumar,192.168.1.22,Login Failed,"Bangalore, IN",Linux-Firefox,12.9716,77.5946,Medium
2026-05-22 02:16:41,rakesh.kumar,10.0.0.18,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-22 07:19:23,ravi.teja,10.0.0.27,Login Success,"Pune, IN",Windows-Chrome,18.5204,73.8567,
2026-05-22 14:51:50,sneha.reddy,10.0.0.33,Login Success,"Hyderabad, IN",iOS-App,17.385,78.4867,
2026-05-22 16:32:16,abhishek.nair,192.168.1.41,Login Success,"Chennai, IN",Android-App,13.0827,80.2707,
2026-05-22 18:34:22,pooja.menon,172.16.0.9,Login Success,"Chennai, IN",Windows-Chrome,13.0827,80.2707,
2026-05-22 19:25:14,lakshmi.naidu,192.168.1.22,Login Success,"Ongole, IN",Linux-Firefox,15.5057,80.0499,
2026-05-22 23:15:23,priya.singh,91.243.85.20,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-23 00:44:52,sunitha.k,192.168.1.10,Login Success,"Bucharest, RO",iOS-App,44.4268,26.1025,
2026-05-23 02:08:27,abhishek.nair,172.16.0.4,Login Success,"Vijayawada, IN",iOS-App,16.5062,80.648,
2026-05-23 04:44:56,priya.singh,172.16.0.4,Login Failed,"Ongole, IN",Linux-Firefox,15.5057,80.0499,Medium
2026-05-23 07:40:19,kiran.varma,192.168.1.22,Login Success,"Pune, IN",Windows-Edge,18.5204,73.8567,
2026-05-23 10:18:00,vijay.kumar,192.168.1.22,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-23 11:09:02,rakesh.kumar,192.168.1.14,Login Success,"Ongole, IN",Linux-Firefox,15.5057,80.0499,
2026-05-23 12:19:52,rakesh.kumar,192.168.1.22,Login Success,"Bangalore, IN",Linux-Firefox,12.9716,77.5946,
2026-05-23 14:00:24,vijay.kumar,10.0.0.12,Login Success,"Hyderabad, IN",Android-App,17.385,78.4867,
2026-05-23 15:38:07,ravi.teja,192.168.1.41,Login Success,"Chennai, IN",Windows-Chrome,13.0827,80.2707,
2026-05-23 16:36:11,rakesh.kumar,10.0.0.5,Login Success,"Pune, IN",Windows-Edge,18.5204,73.8567,
2026-05-24 01:06:49,sneha.reddy,10.0.0.33,Login Failed,"Pune, IN",Windows-Chrome,18.5204,73.8567,Medium
2026-05-24 03:59:39,admin,10.0.0.5,Login Success,"Pune, IN",Windows-Chrome,18.5204,73.8567,
2026-05-24 04:33:08,priya.singh,192.168.1.10,Login Failed,"Moscow, RU",iOS-App,55.7558,37.6173,Medium
2026-05-24 09:12:11,pooja.menon,10.0.0.27,Login Success,"Pune, IN",iOS-App,18.5204,73.8567,
2026-05-24 10:19:16,ravi.teja,10.0.0.12,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-24 10:29:48,abhishek.nair,192.168.1.14,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-24 11:43:47,pooja.menon,192.168.1.14,Login Success,"Hyderabad, IN",Android-App,17.385,78.4867,
2026-05-24 13:46:19,vijay.kumar,172.16.0.9,Login Success,"Pune, IN",Linux-Firefox,18.5204,73.8567,
2026-05-24 14:19:40,pooja.menon,10.0.0.12,Login Success,"Pune, IN",iOS-App,18.5204,73.8567,
2026-05-24 16:41:10,sneha.reddy,192.168.1.35,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-24 17:47:52,arjun.rao,192.168.1.22,Login Success,"Vijayawada, IN",Windows-Chrome,16.5062,80.648,
2026-05-24 17:50:15,kiran.varma,10.0.0.5,Login Success,"Chennai, IN",Android-App,13.0827,80.2707,
2026-05-24 19:31:27,suresh.babu,10.0.0.5,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-24 20:17:42,ravi.teja,192.168.1.22,Login Success,"Chennai, IN",Android-App,13.0827,80.2707,
2026-05-25 00:23:13,harish.bhat,10.0.0.12,Login Success,"Hanoi, VN",Android-App,21.0285,105.8542,
2026-05-25 08:46:22,vijay.kumar,10.0.0.5,Login Failed,"Bangalore, IN",Windows-Edge,12.9716,77.5946,Low
2026-05-25 12:20:27,rakesh.kumar,192.168.1.41,Login Success,"Ongole, IN",iOS-App,15.5057,80.0499,
2026-05-25 12:47:50,anjali.devi,192.168.1.22,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-25 12:52:52,sunitha.k,172.16.0.4,Login Failed,"Pune, IN",Android-App,18.5204,73.8567,Low
2026-05-25 19:07:04,vijay.kumar,192.168.1.35,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-25 19:24:39,naveen.chowdary,172.16.0.9,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-26 00:31:12,arjun.rao,172.16.0.4,Login Failed,"Bangalore, IN",iOS-App,12.9716,77.5946,Medium
2026-05-26 02:20:15,meena.pillai,192.168.1.14,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-26 09:41:14,arjun.rao,10.0.0.18,Login Success,"Ongole, IN",Android-App,15.5057,80.0499,
2026-05-26 09:52:30,lakshmi.naidu,10.0.0.5,Login Success,"Chennai, IN",Windows-Chrome,13.0827,80.2707,
2026-05-26 12:16:49,suresh.babu,10.0.0.27,Login Success,"Vijayawada, IN",Windows-Edge,16.5062,80.648,
2026-05-26 12:57:48,suresh.babu,192.168.1.22,Login Failed,"Pune, IN",Linux-Firefox,18.5204,73.8567,Low
2026-05-26 13:02:05,sneha.reddy,192.168.1.22,Login Success,"Hyderabad, IN",Linux-Firefox,17.385,78.4867,
2026-05-26 13:05:37,divya.sharma,172.16.0.4,Login Success,"Vijayawada, IN",Windows-Edge,16.5062,80.648,
2026-05-26 14:46:31,kiran.varma,192.168.1.41,Login Success,"Pune, IN",MacOS-Safari,18.5204,73.8567,
2026-05-26 16:11:46,rakesh.kumar,192.168.1.14,Login Success,"Ongole, IN",MacOS-Safari,15.5057,80.0499,
2026-05-26 18:49:33,pooja.menon,10.0.0.5,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-26 19:30:48,harish.bhat,10.0.0.12,Login Success,"Hyderabad, IN",iOS-App,17.385,78.4867,
2026-05-26 21:24:37,suresh.babu,10.0.0.18,Login Success,"Pune, IN",MacOS-Safari,18.5204,73.8567,
2026-05-26 21:59:22,kiran.varma,10.0.0.27,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-27 00:15:05,divya.sharma,172.16.0.4,Login Success,"Hyderabad, IN",MacOS-Safari,17.385,78.4867,
2026-05-27 04:20:34,meena.pillai,10.0.0.12,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-27 12:13:44,kiran.varma,192.168.1.10,Login Success,"Bangalore, IN",Windows-Edge,12.9716,77.5946,
2026-05-27 12:25:43,divya.sharma,10.0.0.12,Login Success,"Bangalore, IN",Android-App,12.9716,77.5946,
2026-05-27 13:22:31,lakshmi.naidu,10.0.0.27,Login Success,"Vijayawada, IN",MacOS-Safari,16.5062,80.648,
2026-05-27 14:21:58,manoj.verma,192.168.1.41,Login Success,"Hyderabad, IN",iOS-App,17.385,78.4867,
2026-05-27 14:43:49,arjun.rao,192.168.1.14,Login Success,"Vijayawada, IN",iOS-App,16.5062,80.648,
2026-05-27 16:02:30,suresh.babu,10.0.0.5,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-27 16:10:44,harish.bhat,10.0.0.12,Login Success,"Bangalore, IN",iOS-App,12.9716,77.5946,
2026-05-27 16:17:27,arjun.rao,10.0.0.12,Login Success,"Pune, IN",Windows-Edge,18.5204,73.8567,
2026-05-27 16:49:19,naveen.chowdary,192.168.1.14,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-27 20:11:46,suresh.babu,10.0.0.18,Login Success,"Vijayawada, IN",Android-App,16.5062,80.648,
2026-05-27 23:00:00,manoj.verma,103.211.9.88,Login Failed,"Bangalore, IN",Windows-Chrome,12.9716,77.5946,Medium
2026-05-28 01:19:20,vijay.kumar,172.16.0.4,Login Failed,"Bangalore, IN",iOS-App,12.9716,77.5946,Medium
2026-05-28 09:02:12,manoj.verma,10.0.0.5,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-28 09:05:45,manoj.verma,192.168.1.10,Login Success,"Chennai, IN",Android-App,13.0827,80.2707,
2026-05-28 12:55:40,sneha.reddy,10.0.0.5,Login Success,"Hyderabad, IN",Windows-Edge,17.385,78.4867,
2026-05-28 13:39:18,harish.bhat,172.16.0.9,Login Success,"Chennai, IN",iOS-App,13.0827,80.2707,
2026-05-28 14:12:07,pooja.menon,172.16.0.4,Login Success,"Pune, IN",iOS-App,18.5204,73.8567,
2026-05-28 14:23:04,arjun.rao,192.168.1.10,Login Success,"Hyderabad, IN",Windows-Chrome,17.385,78.4867,
2026-05-28 15:10:22,manoj.verma,172.16.0.4,Login Success,"Bangalore, IN",MacOS-Safari,12.9716,77.5946,
2026-05-28 15:13:32,harish.bhat,192.168.1.10,Login Success,"Hyderabad, IN",Linux-Firefox,17.385,78.4867,
2026-05-28 15:14:33,swathi.iyer,192.168.1.22,Login Success,"Chennai, IN",Android-App,13.0827,80.2707,
2026-05-28 19:00:06,meena.pillai,172.16.0.9,Login Success,"Ongole, IN",Windows-Chrome,15.5057,80.0499,
2026-05-28 21:17:18,sunitha.k,192.168.1.35,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-29 02:18:25,sneha.reddy,192.168.1.41,Login Failed,"Bucharest, RO",iOS-App,44.4268,26.1025,Medium
2026-05-29 02:31:30,abhishek.nair,192.168.1.10,Login Success,"Pune, IN",Android-App,18.5204,73.8567,
2026-05-29 04:01:27,deepika.rao,192.168.1.14,Login Success,"Ongole, IN",Windows-Edge,15.5057,80.0499,
2026-05-29 05:29:08,sunitha.k,10.0.0.33,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-29 09:20:14,manoj.verma,192.168.1.41,Login Success,"Vijayawada, IN",Linux-Firefox,16.5062,80.648,
2026-05-29 12:29:08,anjali.devi,10.0.0.27,Login Success,"Chennai, IN",Linux-Firefox,13.0827,80.2707,
2026-05-29 13:15:49,lakshmi.naidu,192.168.1.22,Login Failed,"Bangalore, IN",iOS-App,12.9716,77.5946,Low
2026-05-29 15:07:07,abhishek.nair,10.0.0.33,Login Success,"Vijayawada, IN",iOS-App,16.5062,80.648,
2026-05-29 16:38:24,arjun.rao,172.16.0.9,Login Success,"Ongole, IN",Windows-Chrome,15.5057,80.0499,
